gamename,Period,avg
Arma 2: Operation Arrowhead,14,3389.12
Arma 2: Operation Arrowhead,13,3717.44
Arma 2: Operation Arrowhead,12,3874.33
Arma 2: Operation Arrowhead,11,3658.35
Arma 2: Operation Arrowhead,10,3472.41
Arma 2: Operation Arrowhead,9,4108.96
Arma 2: Operation Arrowhead,8,4526.83
Arma 2: Operation Arrowhead,7,4609.69
Arma 2: Operation Arrowhead,6,3142.76
Arma 2: Operation Arrowhead,5,2138.68
Arma 2: Operation Arrowhead,4,2272.63
Arma 2: Operation Arrowhead,3,3004.79
Arma 2: Operation Arrowhead,2,4247.34
Arma 2: Operation Arrowhead,1,3625.94
Devil May Cry 5,24,1366.61
Devil May Cry 5,23,1912.24
Devil May Cry 5,22,2664.34
Devil May Cry 5,21,1168.65
Devil May Cry 5,20,985.48
Devil May Cry 5,19,983.45
Devil May Cry 5,18,618.89
Devil May Cry 5,17,891.74
Devil May Cry 5,16,654.1
Devil May Cry 5,15,845.12
Devil May Cry 5,14,747.22
Devil May Cry 5,13,908.07
Devil May Cry 5,12,1435.17
Devil May Cry 5,11,1332.96
Devil May Cry 5,10,1568.74
Devil May Cry 5,9,753.3
Devil May Cry 5,8,651.72
Devil May Cry 5,7,630.98
Devil May Cry 5,6,596.86
Devil May Cry 5,5,889.37
Devil May Cry 5,4,1103.21
Devil May Cry 5,3,1046.09
Devil May Cry 5,2,2354.2
Devil May Cry 5,1,14749.6
DiRT Rally,70,323.37
DiRT Rally,69,355.03
DiRT Rally,68,377.49
DiRT Rally,67,392.78
DiRT Rally,66,354.59
DiRT Rally,65,320.4
DiRT Rally,64,314.64
DiRT Rally,63,350.63
DiRT Rally,62,368.27
DiRT Rally,61,488.76
DiRT Rally,60,581.1
DiRT Rally,59,553.73
DiRT Rally,58,451.32
DiRT Rally,57,465.42
DiRT Rally,56,560.91
DiRT Rally,55,599.42
DiRT Rally,54,805.72
DiRT Rally,53,2014.52
DiRT Rally,52,770.29
DiRT Rally,51,299.52
DiRT Rally,50,311.69
DiRT Rally,49,318.81
DiRT Rally,48,311.19
DiRT Rally,47,436.9
DiRT Rally,46,710.65
DiRT Rally,45,528.04
DiRT Rally,44,546.76
DiRT Rally,43,468.52
DiRT Rally,42,524.18
DiRT Rally,41,400.56
DiRT Rally,40,383.69
DiRT Rally,39,387.17
DiRT Rally,38,419.12
DiRT Rally,37,426.1
DiRT Rally,36,490.78
DiRT Rally,35,562.92
DiRT Rally,34,519.3
DiRT Rally,33,601.16
DiRT Rally,32,705
DiRT Rally,31,619.84
DiRT Rally,30,546.02
DiRT Rally,29,351.06
DiRT Rally,28,353.9
DiRT Rally,27,462.98
DiRT Rally,26,556.4
DiRT Rally,25,900.98
DiRT Rally,24,553.92
DiRT Rally,23,466.6
DiRT Rally,22,576.74
DiRT Rally,21,679.04
DiRT Rally,20,562.3
DiRT Rally,19,483.72
DiRT Rally,18,509.02
DiRT Rally,17,419.21
DiRT Rally,16,464.25
DiRT Rally,15,544.1
DiRT Rally,14,597.32
DiRT Rally,13,584.93
DiRT Rally,12,858.95
DiRT Rally,11,637.72
DiRT Rally,10,760.64
DiRT Rally,9,885.26
DiRT Rally,8,1072.91
DiRT Rally,7,738.16
DiRT Rally,6,718.93
DiRT Rally,5,457.9
DiRT Rally,4,576.96
DiRT Rally,3,520.17
DiRT Rally,2,470.84
DiRT Rally,1,660.46
Alien Swarm,104,35.59
Alien Swarm,103,47.34
Alien Swarm,102,32.87
Alien Swarm,101,31.46
Alien Swarm,100,31.05
Alien Swarm,99,27.91
Alien Swarm,98,32.91
Alien Swarm,97,31.33
Alien Swarm,96,37.89
Alien Swarm,95,202.79
Alien Swarm,94,47.53
Alien Swarm,93,38.78
Alien Swarm,92,32.48
Alien Swarm,91,25.83
Alien Swarm,90,22.39
Alien Swarm,89,27.31
Alien Swarm,88,27.59
Alien Swarm,87,30.47
Alien Swarm,86,41.94
Alien Swarm,85,272.54
Alien Swarm,84,39.35
Alien Swarm,83,33.16
Alien Swarm,82,35.01
Alien Swarm,81,41.35
Alien Swarm,80,37.21
Alien Swarm,79,42.62
Alien Swarm,78,48.14
Alien Swarm,77,33.62
Alien Swarm,76,34.6
Alien Swarm,75,34.82
Alien Swarm,74,55.63
Alien Swarm,73,49.47
Alien Swarm,72,44.25
Alien Swarm,71,53.85
Alien Swarm,70,57.06
Alien Swarm,69,83.24
Alien Swarm,68,75.79
Alien Swarm,67,73.26
Alien Swarm,66,70.83
Alien Swarm,65,53.58
Alien Swarm,64,58.81
Alien Swarm,63,63.03
Alien Swarm,62,68.98
Alien Swarm,61,75.86
Alien Swarm,60,88.96
Alien Swarm,59,108.88
Alien Swarm,58,135.46
Alien Swarm,57,134.05
Alien Swarm,56,154.37
Alien Swarm,55,161.31
Alien Swarm,54,138.12
Alien Swarm,53,125.08
Alien Swarm,52,127.03
Alien Swarm,51,133.75
Alien Swarm,50,169.39
Alien Swarm,49,204.08
Alien Swarm,48,163.98
Alien Swarm,47,158.37
Alien Swarm,46,152.22
Alien Swarm,45,147.81
Alien Swarm,44,160.3
Alien Swarm,43,167.15
Alien Swarm,42,150.74
Alien Swarm,41,122.32
Alien Swarm,40,131.35
Alien Swarm,39,118.32
Alien Swarm,38,152.67
Alien Swarm,37,155.58
Alien Swarm,36,158.81
Alien Swarm,35,126.98
Alien Swarm,34,134
Alien Swarm,33,144.48
Alien Swarm,32,164.35
Alien Swarm,31,172.7
Alien Swarm,30,162.56
Alien Swarm,29,160.65
Alien Swarm,28,168.57
Alien Swarm,27,160.6
Alien Swarm,26,201.11
Alien Swarm,25,217.67
Alien Swarm,24,190.22
Alien Swarm,23,170.44
Alien Swarm,22,171.18
Alien Swarm,21,166.85
Alien Swarm,20,187.9
Alien Swarm,19,201.52
Alien Swarm,18,179.81
Alien Swarm,17,175.69
Alien Swarm,16,204.43
Alien Swarm,15,210.37
Alien Swarm,14,261.52
Alien Swarm,13,208.63
Alien Swarm,12,221.24
Alien Swarm,11,200.08
Alien Swarm,10,200.83
Alien Swarm,9,242.8
Alien Swarm,8,270.95
Alien Swarm,7,278.48
Alien Swarm,6,244.63
Alien Swarm,5,226.45
Alien Swarm,4,240.45
Alien Swarm,3,266.63
Alien Swarm,2,319.02
Alien Swarm,1,347.42
Miscreated,76,290.84
Miscreated,75,376.43
Miscreated,74,374.22
Miscreated,73,464.39
Miscreated,72,429.24
Miscreated,71,424.78
Miscreated,70,330.31
Miscreated,69,374.17
Miscreated,68,363.47
Miscreated,67,558.69
Miscreated,66,591.78
Miscreated,65,522.36
Miscreated,64,683.11
Miscreated,63,688.18
Miscreated,62,1193.87
Miscreated,61,492.82
Miscreated,60,529.93
Miscreated,59,381.74
Miscreated,58,413.39
Miscreated,57,468.98
Miscreated,56,549.28
Miscreated,55,584.41
Miscreated,54,424.08
Miscreated,53,466.31
Miscreated,52,520.64
Miscreated,51,843.71
Miscreated,50,759.26
Miscreated,49,390.99
Miscreated,48,387.28
Miscreated,47,439.96
Miscreated,46,617.55
Miscreated,45,700
Miscreated,44,677.45
Miscreated,43,587.92
Miscreated,42,597.64
Miscreated,41,718.56
Miscreated,40,755.4
Miscreated,39,892.74
Miscreated,38,822.89
Miscreated,37,736.31
Miscreated,36,715.51
Miscreated,35,872.69
Miscreated,34,989.87
Miscreated,33,1743.88
Miscreated,32,1262.55
Miscreated,31,662.26
Miscreated,30,812.56
Miscreated,29,1155.48
Miscreated,28,1696.32
Miscreated,27,2164.44
Miscreated,26,2334.99
Miscreated,25,1430.74
Miscreated,24,1208.8
Miscreated,23,1404.08
Miscreated,22,745.21
Miscreated,21,720.54
Miscreated,20,149.48
Miscreated,19,182.33
Miscreated,18,250.97
Miscreated,17,191.38
Miscreated,16,284.77
Miscreated,15,115.99
Miscreated,14,102.57
Miscreated,13,147.06
Miscreated,12,148.96
Miscreated,11,83.9
Miscreated,10,179.47
Miscreated,9,64.24
Miscreated,8,111.54
Miscreated,7,40
Miscreated,6,44.58
Miscreated,5,23.34
Miscreated,4,15.56
Miscreated,3,39.23
Miscreated,2,31.34
Miscreated,1,87.43
The Talos Principle,81,160.95
The Talos Principle,80,210.2
The Talos Principle,79,214.24
The Talos Principle,78,189.92
The Talos Principle,77,115.18
The Talos Principle,76,112.29
The Talos Principle,75,133.17
The Talos Principle,74,192.43
The Talos Principle,73,159.43
The Talos Principle,72,202.3
The Talos Principle,71,295.64
The Talos Principle,70,146.74
The Talos Principle,69,150.04
The Talos Principle,68,202.21
The Talos Principle,67,205.87
The Talos Principle,66,140.95
The Talos Principle,65,102.82
The Talos Principle,64,146.62
The Talos Principle,63,122.75
The Talos Principle,62,179.51
The Talos Principle,61,251.39
The Talos Principle,60,106.23
The Talos Principle,59,116.36
The Talos Principle,58,149.75
The Talos Principle,57,225.1
The Talos Principle,56,300.59
The Talos Principle,55,389.4
The Talos Principle,54,206.17
The Talos Principle,53,103.36
The Talos Principle,52,115.65
The Talos Principle,51,132.95
The Talos Principle,50,224.63
The Talos Principle,49,265.34
The Talos Principle,48,285.79
The Talos Principle,47,193.42
The Talos Principle,46,153.98
The Talos Principle,45,211.22
The Talos Principle,44,420.31
The Talos Principle,43,241.74
The Talos Principle,42,214.7
The Talos Principle,41,256.39
The Talos Principle,40,138.39
The Talos Principle,39,160
The Talos Principle,38,296.54
The Talos Principle,37,248.64
The Talos Principle,36,313.06
The Talos Principle,35,458.94
The Talos Principle,34,157.76
The Talos Principle,33,200.21
The Talos Principle,32,315.48
The Talos Principle,31,280.37
The Talos Principle,30,246.04
The Talos Principle,29,344.93
The Talos Principle,28,551.19
The Talos Principle,27,214.76
The Talos Principle,26,413.01
The Talos Principle,25,317.44
The Talos Principle,24,459.83
The Talos Principle,23,284.88
The Talos Principle,22,812.72
The Talos Principle,21,549.86
The Talos Principle,20,832.98
The Talos Principle,19,516.58
The Talos Principle,18,352.67
The Talos Principle,17,193.36
The Talos Principle,16,274.65
The Talos Principle,15,745.22
The Talos Principle,14,715.36
The Talos Principle,13,514.3
The Talos Principle,12,182.6
The Talos Principle,11,719.83
The Talos Principle,10,276.78
The Talos Principle,9,258.01
The Talos Principle,8,539.91
The Talos Principle,7,394.27
The Talos Principle,6,1.48
The Talos Principle,5,1.24
The Talos Principle,4,1.09
The Talos Principle,3,0.6
The Talos Principle,2,0.2
The Talos Principle,1,0.28
SpintiresÆ,81,182.64
SpintiresÆ,80,287.86
SpintiresÆ,79,431.38
SpintiresÆ,78,356.52
SpintiresÆ,77,276.91
SpintiresÆ,76,234.51
SpintiresÆ,75,253.07
SpintiresÆ,74,269.83
SpintiresÆ,73,336.05
SpintiresÆ,72,512.01
SpintiresÆ,71,653.47
SpintiresÆ,70,466.3
SpintiresÆ,69,369.31
SpintiresÆ,68,464.24
SpintiresÆ,67,748.5
SpintiresÆ,66,422.82
SpintiresÆ,65,316.83
SpintiresÆ,64,277.27
SpintiresÆ,63,261.81
SpintiresÆ,62,230.54
SpintiresÆ,61,245.25
SpintiresÆ,60,286.3
SpintiresÆ,59,301.96
SpintiresÆ,58,314.36
SpintiresÆ,57,326.34
SpintiresÆ,56,338.02
SpintiresÆ,55,330.41
SpintiresÆ,54,354.16
SpintiresÆ,53,317.04
SpintiresÆ,52,328.57
SpintiresÆ,51,339.02
SpintiresÆ,50,350.54
SpintiresÆ,49,403.11
SpintiresÆ,48,394.19
SpintiresÆ,47,532.88
SpintiresÆ,46,538.88
SpintiresÆ,45,580.2
SpintiresÆ,44,643.53
SpintiresÆ,43,670.84
SpintiresÆ,42,843.97
SpintiresÆ,41,1072.32
SpintiresÆ,40,942.61
SpintiresÆ,39,884.5
SpintiresÆ,38,1124.41
SpintiresÆ,37,1081.88
SpintiresÆ,36,921.15
SpintiresÆ,35,1027.99
SpintiresÆ,34,1056.98
SpintiresÆ,33,1206.21
SpintiresÆ,32,1425.18
SpintiresÆ,31,1142.11
SpintiresÆ,30,939.25
SpintiresÆ,29,1110.51
SpintiresÆ,28,1028.46
SpintiresÆ,27,1083.12
SpintiresÆ,26,1080.24
SpintiresÆ,25,1058.24
SpintiresÆ,24,1158.25
SpintiresÆ,23,1270.04
SpintiresÆ,22,1317.59
SpintiresÆ,21,1273.99
SpintiresÆ,20,1560.43
SpintiresÆ,19,1458.08
SpintiresÆ,18,1224.75
SpintiresÆ,17,903.16
SpintiresÆ,16,550.92
SpintiresÆ,15,615.8
SpintiresÆ,14,622.11
SpintiresÆ,13,729.07
SpintiresÆ,12,625.86
SpintiresÆ,11,725.27
SpintiresÆ,10,832.87
SpintiresÆ,9,1028.59
SpintiresÆ,8,1201.45
SpintiresÆ,7,1093.98
SpintiresÆ,6,805.66
SpintiresÆ,5,649.66
SpintiresÆ,4,613.78
SpintiresÆ,3,832.7
SpintiresÆ,2,1239.28
SpintiresÆ,1,1571.69
ICEY,52,27.2
ICEY,51,22.35
ICEY,50,22.24
ICEY,49,11.88
ICEY,48,13.78
ICEY,47,14.02
ICEY,46,17.86
ICEY,45,18.06
ICEY,44,16.71
ICEY,43,25.98
ICEY,42,60.57
ICEY,41,12.08
ICEY,40,12.74
ICEY,39,11.4
ICEY,38,8.96
ICEY,37,9.47
ICEY,36,10.42
ICEY,35,10.61
ICEY,34,12.26
ICEY,33,19.25
ICEY,32,18.2
ICEY,31,12.63
ICEY,30,15.36
ICEY,29,21.68
ICEY,28,44.75
ICEY,27,23.03
ICEY,26,24.1
ICEY,25,26.77
ICEY,24,26.29
ICEY,23,36.9
ICEY,22,104.92
ICEY,21,34.78
ICEY,20,40.04
ICEY,19,20.44
ICEY,18,23.06
ICEY,17,29.8
ICEY,16,49.08
ICEY,15,45.6
ICEY,14,68.39
ICEY,13,93.42
ICEY,12,216.72
ICEY,11,35.09
ICEY,10,50.46
ICEY,9,108.63
ICEY,8,125.31
ICEY,7,49.73
ICEY,6,61.57
ICEY,5,131.5
ICEY,4,148.84
ICEY,3,175.22
ICEY,2,181.98
ICEY,1,657.72
Blood and Bacon,61,39.23
Blood and Bacon,60,60.46
Blood and Bacon,59,55.45
Blood and Bacon,58,63.62
Blood and Bacon,57,36.99
Blood and Bacon,56,43.04
Blood and Bacon,55,38.12
Blood and Bacon,54,60.65
Blood and Bacon,53,51.15
Blood and Bacon,52,52.5
Blood and Bacon,51,66.8
Blood and Bacon,50,62.14
Blood and Bacon,49,43.16
Blood and Bacon,48,45.28
Blood and Bacon,47,53.26
Blood and Bacon,46,37.36
Blood and Bacon,45,37.79
Blood and Bacon,44,32.8
Blood and Bacon,43,39.57
Blood and Bacon,42,72.45
Blood and Bacon,41,43.75
Blood and Bacon,40,36.25
Blood and Bacon,39,32.72
Blood and Bacon,38,37.89
Blood and Bacon,37,37.43
Blood and Bacon,36,48
Blood and Bacon,35,45.6
Blood and Bacon,34,36.98
Blood and Bacon,33,38.22
Blood and Bacon,32,39.77
Blood and Bacon,31,54.38
Blood and Bacon,30,66.57
Blood and Bacon,29,92.44
Blood and Bacon,28,62.93
Blood and Bacon,27,71.64
Blood and Bacon,26,67.71
Blood and Bacon,25,86.26
Blood and Bacon,24,79.1
Blood and Bacon,23,88.94
Blood and Bacon,22,72.17
Blood and Bacon,21,78.4
Blood and Bacon,20,77.25
Blood and Bacon,19,75.66
Blood and Bacon,18,106.37
Blood and Bacon,17,103.33
Blood and Bacon,16,89.38
Blood and Bacon,15,86.77
Blood and Bacon,14,103.03
Blood and Bacon,13,95.08
Blood and Bacon,12,165.4
Blood and Bacon,11,122.8
Blood and Bacon,10,133.56
Blood and Bacon,9,109.39
Blood and Bacon,8,150.71
Blood and Bacon,7,129.54
Blood and Bacon,6,159.63
Blood and Bacon,5,104.62
Blood and Bacon,4,40.48
Blood and Bacon,3,67.56
Blood and Bacon,2,25.95
Blood and Bacon,1,20.5
Duck Game,73,530.54
Duck Game,72,522.41
Duck Game,71,543.26
Duck Game,70,517.82
Duck Game,69,202.52
Duck Game,68,207.82
Duck Game,67,266.27
Duck Game,66,312.09
Duck Game,65,289.23
Duck Game,64,314.9
Duck Game,63,454.84
Duck Game,62,499.3
Duck Game,61,245.1
Duck Game,60,304.47
Duck Game,59,293.01
Duck Game,58,231.13
Duck Game,57,242.1
Duck Game,56,202.17
Duck Game,55,255.71
Duck Game,54,338.59
Duck Game,53,337.31
Duck Game,52,258.01
Duck Game,51,245.55
Duck Game,50,286.62
Duck Game,49,332.5
Duck Game,48,389.38
Duck Game,47,393.2
Duck Game,46,354.7
Duck Game,45,314.31
Duck Game,44,287.78
Duck Game,43,351.27
Duck Game,42,517.85
Duck Game,41,516.31
Duck Game,40,469.25
Duck Game,39,342.03
Duck Game,38,386.06
Duck Game,37,420.71
Duck Game,36,543.27
Duck Game,35,541.06
Duck Game,34,414.19
Duck Game,33,392.43
Duck Game,32,501.53
Duck Game,31,492.77
Duck Game,30,496.25
Duck Game,29,478.27
Duck Game,28,418.62
Duck Game,27,467.58
Duck Game,26,301.51
Duck Game,25,364.09
Duck Game,24,456.76
Duck Game,23,383.1
Duck Game,22,346.41
Duck Game,21,280.48
Duck Game,20,314.52
Duck Game,19,379.42
Duck Game,18,379.49
Duck Game,17,339.81
Duck Game,16,483.59
Duck Game,15,435.65
Duck Game,14,284.33
Duck Game,13,354.54
Duck Game,12,445.14
Duck Game,11,329.76
Duck Game,10,236.78
Duck Game,9,242.43
Duck Game,8,226.46
Duck Game,7,323.39
Duck Game,6,346.15
Duck Game,5,449.12
Duck Game,4,2.27
Duck Game,3,0.93
Duck Game,2,0.15
Duck Game,1,0.06
Magic Duels,67,84.77
Magic Duels,66,86.92
Magic Duels,65,88.45
Magic Duels,64,94.96
Magic Duels,63,89.14
Magic Duels,62,91.92
Magic Duels,61,98.2
Magic Duels,60,99.83
Magic Duels,59,102.29
Magic Duels,58,113.85
Magic Duels,57,129.97
Magic Duels,56,128.12
Magic Duels,55,118.2
Magic Duels,54,120.73
Magic Duels,53,138.12
Magic Duels,52,299.98
Magic Duels,51,283.17
Magic Duels,50,301
Magic Duels,49,330.52
Magic Duels,48,358.54
Magic Duels,47,392.33
Magic Duels,46,431.62
Magic Duels,45,469.34
Magic Duels,44,501.46
Magic Duels,43,529.16
Magic Duels,42,584.76
Magic Duels,41,621.81
Magic Duels,40,704.43
Magic Duels,39,819.68
Magic Duels,38,986.86
Magic Duels,37,965.14
Magic Duels,36,1034.83
Magic Duels,35,1128.45
Magic Duels,34,1231.38
Magic Duels,33,1341.4
Magic Duels,32,1371.76
Magic Duels,31,1395.31
Magic Duels,30,1477
Magic Duels,29,1491.85
Magic Duels,28,1599.69
Magic Duels,27,1692.88
Magic Duels,26,1865.22
Magic Duels,25,1982.88
Magic Duels,24,2283.84
Magic Duels,23,2870.25
Magic Duels,22,3442.94
Magic Duels,21,3146.47
Magic Duels,20,2925.19
Magic Duels,19,3334.86
Magic Duels,18,3404.54
Magic Duels,17,2846.2
Magic Duels,16,3082.96
Magic Duels,15,3961.43
Magic Duels,14,3220.66
Magic Duels,13,3383.66
Magic Duels,12,3410.74
Magic Duels,11,2858.07
Magic Duels,10,3378.2
Magic Duels,9,3812.04
Magic Duels,8,2143.44
Magic Duels,7,2071.61
Magic Duels,6,2268.78
Magic Duels,5,2266.53
Magic Duels,4,2098.31
Magic Duels,3,2228.04
Magic Duels,2,3178.26
Magic Duels,1,6300.69
SOMA,67,72.26
SOMA,66,88.37
SOMA,65,94.49
SOMA,64,147.72
SOMA,63,104.87
SOMA,62,62.29
SOMA,61,69.68
SOMA,60,113.14
SOMA,59,81.1
SOMA,58,81.18
SOMA,57,114.58
SOMA,56,270.84
SOMA,55,56.16
SOMA,54,78.99
SOMA,53,73.72
SOMA,52,76.11
SOMA,51,59.27
SOMA,50,47.6
SOMA,49,58.84
SOMA,48,92.51
SOMA,47,61.68
SOMA,46,61.68
SOMA,45,71.83
SOMA,44,67.66
SOMA,43,113.05
SOMA,42,118.71
SOMA,41,101.6
SOMA,40,111.94
SOMA,39,94.83
SOMA,38,56.25
SOMA,37,67.31
SOMA,36,103.59
SOMA,35,113.53
SOMA,34,120.8
SOMA,33,180.32
SOMA,32,66.78
SOMA,31,77.25
SOMA,30,116.86
SOMA,29,114.63
SOMA,28,113.41
SOMA,27,95.41
SOMA,26,118.98
SOMA,25,78.67
SOMA,24,116.66
SOMA,23,92.42
SOMA,22,83.2
SOMA,21,158.61
SOMA,20,51.84
SOMA,19,71.9
SOMA,18,127.51
SOMA,17,109.06
SOMA,16,137.64
SOMA,15,167.46
SOMA,14,107.08
SOMA,13,116.25
SOMA,12,134.37
SOMA,11,82.17
SOMA,10,62.67
SOMA,9,120.75
SOMA,8,63.16
SOMA,7,107.44
SOMA,6,149.84
SOMA,5,133.89
SOMA,4,169.95
SOMA,3,386.16
SOMA,2,430.54
SOMA,1,0.33
Trine 2,104,89.79
Trine 2,103,138.24
Trine 2,102,96.08
Trine 2,101,109.33
Trine 2,100,66.64
Trine 2,99,90.38
Trine 2,98,76.8
Trine 2,97,127.29
Trine 2,96,78.29
Trine 2,95,143.51
Trine 2,94,205.34
Trine 2,93,133.42
Trine 2,92,83.64
Trine 2,91,123.59
Trine 2,90,86.61
Trine 2,89,88.45
Trine 2,88,86.32
Trine 2,87,72.29
Trine 2,86,73.82
Trine 2,85,116.08
Trine 2,84,81.7
Trine 2,83,87.92
Trine 2,82,83.08
Trine 2,81,93.02
Trine 2,80,92.03
Trine 2,79,144.31
Trine 2,78,94.26
Trine 2,77,121.1
Trine 2,76,65.76
Trine 2,75,85.71
Trine 2,74,120.5
Trine 2,73,119.66
Trine 2,72,132.98
Trine 2,71,91.72
Trine 2,70,172.08
Trine 2,69,99.62
Trine 2,68,195.37
Trine 2,67,164.68
Trine 2,66,180.38
Trine 2,65,128.29
Trine 2,64,200.16
Trine 2,63,96.69
Trine 2,62,198.04
Trine 2,61,160
Trine 2,60,198.69
Trine 2,59,159.85
Trine 2,58,139.65
Trine 2,57,231.66
Trine 2,56,94.7
Trine 2,55,146.76
Trine 2,54,135.79
Trine 2,53,161.42
Trine 2,52,149.7
Trine 2,51,91.03
Trine 2,50,153.22
Trine 2,49,151.73
Trine 2,48,219.34
Trine 2,47,110.18
Trine 2,46,248.2
Trine 2,45,157.79
Trine 2,44,175.29
Trine 2,43,210.98
Trine 2,42,204.4
Trine 2,41,239.81
Trine 2,40,117.43
Trine 2,39,189.14
Trine 2,38,249.23
Trine 2,37,180.61
Trine 2,36,243.27
Trine 2,35,271.4
Trine 2,34,169.73
Trine 2,33,291.72
Trine 2,32,147.35
Trine 2,31,233.73
Trine 2,30,315.26
Trine 2,29,192.07
Trine 2,28,390.07
Trine 2,27,147.4
Trine 2,26,288.05
Trine 2,25,349.1
Trine 2,24,350.95
Trine 2,23,344.58
Trine 2,22,167.51
Trine 2,21,350.06
Trine 2,20,231.34
Trine 2,19,553.37
Trine 2,18,779.47
Trine 2,17,244.92
Trine 2,16,286.5
Trine 2,15,670.72
Trine 2,14,296.64
Trine 2,13,589.25
Trine 2,12,334.26
Trine 2,11,98.24
Trine 2,10,131.15
Trine 2,9,216.8
Trine 2,8,302.71
Trine 2,7,265.13
Trine 2,6,211.6
Trine 2,5,136.06
Trine 2,4,119.33
Trine 2,3,354.07
Trine 2,2,197.53
Trine 2,1,776.47
NEKOPARA Vol. 1,75,147.25
NEKOPARA Vol. 1,74,146.59
NEKOPARA Vol. 1,73,144.18
NEKOPARA Vol. 1,72,119.25
NEKOPARA Vol. 1,71,65.7
NEKOPARA Vol. 1,70,65.53
NEKOPARA Vol. 1,69,80.62
NEKOPARA Vol. 1,68,153.08
NEKOPARA Vol. 1,67,86.68
NEKOPARA Vol. 1,66,99.39
NEKOPARA Vol. 1,65,62.53
NEKOPARA Vol. 1,64,84.31
NEKOPARA Vol. 1,63,78.89
NEKOPARA Vol. 1,62,88.01
NEKOPARA Vol. 1,61,66.42
NEKOPARA Vol. 1,60,49.62
NEKOPARA Vol. 1,59,43.36
NEKOPARA Vol. 1,58,43.33
NEKOPARA Vol. 1,57,48.67
NEKOPARA Vol. 1,56,91.59
NEKOPARA Vol. 1,55,57.61
NEKOPARA Vol. 1,54,60.02
NEKOPARA Vol. 1,53,41.96
NEKOPARA Vol. 1,52,47.42
NEKOPARA Vol. 1,51,72.85
NEKOPARA Vol. 1,50,62.47
NEKOPARA Vol. 1,49,58.48
NEKOPARA Vol. 1,48,53.64
NEKOPARA Vol. 1,47,41.98
NEKOPARA Vol. 1,46,44.13
NEKOPARA Vol. 1,45,58.72
NEKOPARA Vol. 1,44,89.11
NEKOPARA Vol. 1,43,75.89
NEKOPARA Vol. 1,42,62.3
NEKOPARA Vol. 1,41,43.67
NEKOPARA Vol. 1,40,46.18
NEKOPARA Vol. 1,39,66.23
NEKOPARA Vol. 1,38,88.78
NEKOPARA Vol. 1,37,95.75
NEKOPARA Vol. 1,36,71.65
NEKOPARA Vol. 1,35,50.9
NEKOPARA Vol. 1,34,67.03
NEKOPARA Vol. 1,33,76.2
NEKOPARA Vol. 1,32,119.03
NEKOPARA Vol. 1,31,136.11
NEKOPARA Vol. 1,30,60.07
NEKOPARA Vol. 1,29,77.59
NEKOPARA Vol. 1,28,47.53
NEKOPARA Vol. 1,27,59.22
NEKOPARA Vol. 1,26,78.62
NEKOPARA Vol. 1,25,63.88
NEKOPARA Vol. 1,24,50.17
NEKOPARA Vol. 1,23,36.21
NEKOPARA Vol. 1,22,48.98
NEKOPARA Vol. 1,21,51.97
NEKOPARA Vol. 1,20,90.27
NEKOPARA Vol. 1,19,79.89
NEKOPARA Vol. 1,18,74.08
NEKOPARA Vol. 1,17,68.7
NEKOPARA Vol. 1,16,77.54
NEKOPARA Vol. 1,15,149.98
NEKOPARA Vol. 1,14,94.6
NEKOPARA Vol. 1,13,94.83
NEKOPARA Vol. 1,12,53.12
NEKOPARA Vol. 1,11,53.79
NEKOPARA Vol. 1,10,45.77
NEKOPARA Vol. 1,9,90.83
NEKOPARA Vol. 1,8,52.75
NEKOPARA Vol. 1,7,73.91
